thread_id,customer_tweet_id,customer_user_id,customer_text,brand_tweet_id,brand_text,created_at,is_informative_resolution,filter_reason,category_tag
th_106499,106499,cust_5050,@AmazonHelp got damaged book with torn pages.,106500,@customer Please DM us your order ID.,Sun Jan 29 04:56:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_106501,106501,cust_5051,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,106502,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Sun Jan 29 05:11:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106503,106503,cust_5052,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,106504,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Sun Jan 29 05:23:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106505,106505,cust_5053,@AmazonHelp double charged for prime video subscription this month.,106506,@customer Please contact us via DM.,Sun Jan 29 05:33:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_106507,106507,cust_5054,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,106508,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Sun Jan 29 05:46:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106509,106509,cust_5055,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,106510,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Sun Jan 29 06:04:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106511,106511,cust_5056,@AmazonHelp locked out of my account please help me get back in.,106512,@customer Send us a DM with your registered phone number.,Sun Jan 29 06:07:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_106513,106513,cust_5057,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,106514,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Sun Jan 29 06:28:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106515,106515,cust_5058,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,106516,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Sun Jan 29 06:36:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106517,106517,cust_5059,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",106518,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Sun Jan 29 06:52:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106519,106519,cust_5060,"@AmazonHelp Order #104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",106520,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Sun Jan 29 07:01:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106521,106521,cust_5061,@AmazonHelp My package was supposed to arrive yesterday by 8pm (Order #112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update! Pls reply asap.,106522,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Sun Jan 29 07:11:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106523,106523,cust_5062,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,106524,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Sun Jan 29 07:28:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106525,106525,cust_5063,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,106526,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Sun Jan 29 07:44:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106527,106527,cust_5064,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,106528,@customer Please DM us your details so we can check this.,Sun Jan 29 07:50:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_106529,106529,cust_5065,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,106530,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Sun Jan 29 08:06:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106531,106531,cust_5066,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window? Pls reply asap.,106532,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Sun Jan 29 08:16:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106533,106533,cust_5067,"@AmazonHelp returned shoes because size was small, still waiting on refund.",106534,@customer Send us a DM with your tracking number.,Sun Jan 29 08:33:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106535,106535,cust_5068,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,106536,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Sun Jan 29 08:42:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106537,106537,cust_5069,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,106538,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Sun Jan 29 08:54:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106539,106539,cust_5070,@AmazonHelp got damaged book with torn pages.,106540,@customer Please DM us your order ID.,Sun Jan 29 09:04:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_106541,106541,cust_5071,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,106542,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Sun Jan 29 09:20:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106543,106543,cust_5072,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,106544,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Sun Jan 29 09:28:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106545,106545,cust_5073,@AmazonHelp double charged for prime video subscription this month.,106546,@customer Please contact us via DM.,Sun Jan 29 09:47:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_106547,106547,cust_5074,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,106548,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Sun Jan 29 10:00:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106549,106549,cust_5075,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,106550,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Sun Jan 29 10:06:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106551,106551,cust_5076,@AmazonHelp locked out of my account please help me get back in. Pls reply asap.,106552,@customer Send us a DM with your registered phone number.,Sun Jan 29 10:21:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_106553,106553,cust_5077,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,106554,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Sun Jan 29 10:38:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106555,106555,cust_5078,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,106556,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Sun Jan 29 10:44:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106557,106557,cust_5079,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",106558,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Sun Jan 29 11:03:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106559,106559,cust_5080,"@AmazonHelp Order #104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",106560,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Sun Jan 29 11:10:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106561,106561,cust_5081,@AmazonHelp My package was supposed to arrive yesterday by 8pm (Order #112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update! Pls reply asap.,106562,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Sun Jan 29 11:28:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106563,106563,cust_5082,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,106564,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Sun Jan 29 11:41:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106565,106565,cust_5083,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,106566,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Sun Jan 29 11:48:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106567,106567,cust_5084,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,106568,@customer Please DM us your details so we can check this.,Sun Jan 29 11:58:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_106569,106569,cust_5085,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,106570,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Sun Jan 29 12:16:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106571,106571,cust_5086,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window? Pls reply asap.,106572,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Sun Jan 29 12:31:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106573,106573,cust_5087,"@AmazonHelp returned shoes because size was small, still waiting on refund.",106574,@customer Send us a DM with your tracking number.,Sun Jan 29 12:42:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106575,106575,cust_5088,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,106576,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Sun Jan 29 12:56:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106577,106577,cust_5089,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,106578,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Sun Jan 29 13:09:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106579,106579,cust_5090,@AmazonHelp got damaged book with torn pages.,106580,@customer Please DM us your order ID.,Sun Jan 29 13:18:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_106581,106581,cust_5091,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund.,106582,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Sun Jan 29 13:28:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106583,106583,cust_5092,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,106584,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Sun Jan 29 13:40:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106585,106585,cust_5093,@AmazonHelp double charged for prime video subscription this month.,106586,@customer Please contact us via DM.,Sun Jan 29 13:56:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_106587,106587,cust_5094,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,106588,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Sun Jan 29 14:02:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106589,106589,cust_5095,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,106590,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Sun Jan 29 14:22:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106591,106591,cust_5096,@AmazonHelp locked out of my account please help me get back in. Pls reply asap.,106592,@customer Send us a DM with your registered phone number.,Sun Jan 29 14:34:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_106593,106593,cust_5097,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,106594,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Sun Jan 29 14:46:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106595,106595,cust_5098,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,106596,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Sun Jan 29 14:52:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106597,106597,cust_5099,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",106598,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Sun Jan 29 15:13:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106599,106599,cust_5100,"@AmazonHelp Order #104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",106600,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Sun Jan 29 15:20:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106601,106601,cust_5101,@AmazonHelp My package was supposed to arrive yesterday by 8pm (Order #112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update! Pls reply asap.,106602,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Sun Jan 29 15:33:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106603,106603,cust_5102,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,106604,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Sun Jan 29 15:47:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106605,106605,cust_5103,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,106606,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Sun Jan 29 15:56:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106607,106607,cust_5104,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,106608,@customer Please DM us your details so we can check this.,Sun Jan 29 16:13:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_106609,106609,cust_5105,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,106610,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Sun Jan 29 16:27:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106611,106611,cust_5106,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window? Pls reply asap.,106612,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Sun Jan 29 16:41:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106613,106613,cust_5107,"@AmazonHelp returned shoes because size was small, still waiting on refund.",106614,@customer Send us a DM with your tracking number.,Sun Jan 29 16:50:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106615,106615,cust_5108,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,106616,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Sun Jan 29 17:03:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106617,106617,cust_5109,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,106618,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Sun Jan 29 17:14:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106619,106619,cust_5110,@AmazonHelp got damaged book with torn pages.,106620,@customer Please DM us your order ID.,Sun Jan 29 17:22:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_106621,106621,cust_5111,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,106622,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Sun Jan 29 17:37:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106623,106623,cust_5112,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,106624,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Sun Jan 29 17:48:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106625,106625,cust_5113,@AmazonHelp double charged for prime video subscription this month.,106626,@customer Please contact us via DM.,Sun Jan 29 18:03:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
th_106627,106627,cust_5114,@AmazonHelp I am not receiving the OTP verification code on my phone to log in to my account. Tried 5 times!,106628,"@customer If OTPs aren't arriving, verify your carrier signal, restart your device, or select 'Try another way' to receive the OTP via your registered backup email address.",Sun Jan 29 18:15:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106629,106629,cust_5115,@AmazonHelp received an email saying my password was changed but I didn't change it! Is my account hacked?,106630,"@customer Please visit amazon.com/security immediately to secure your account, change your password, and enable Two-Step Verification. We will investigate any suspicious activity.",Sun Jan 29 18:31:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_106631,106631,cust_5116,@AmazonHelp locked out of my account please help me get back in. Pls reply asap.,106632,@customer Send us a DM with your registered phone number.,Sun Jan 29 18:38:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ACCOUNT_LOGIN_SECURITY
th_106633,106633,cust_5117,@AmazonHelp My Echo Dot keeps blinking yellow and won't play any music when asked.,106634,@customer A blinking yellow ring means you have unread messages or delivery notifications. Simply ask Alexa: 'What notifications do I have?' to clear it.,Sun Jan 29 18:54:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106635,106635,cust_5118,@AmazonHelp Fire Stick screen is frozen on the logo and remote isn't responding.,106636,"@customer Try a hard restart: unplug the power cord from your Fire TV device or outlet for 3 minutes, then plug it back in. Also verify the remote has fresh batteries.",Sun Jan 29 19:11:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_106637,106637,cust_5119,"@AmazonHelp Your delivery driver backed his van into my driveway fence and caused $2000 in damage, then sped away! I am filing a police report and contacting my lawyer!",106638,"@customer We take property safety extremely seriously. Please DM us your full address, police report number, and contact info so our executive claims team can reach out directly.",Sun Jan 29 19:21:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106639,106639,cust_5120,"@AmazonHelp Order #104-5829103 was an Apple MacBook Pro ($2,400). Package was delivered open with the laptop stolen inside! I want a human supervisor NOW.",106640,@customer We understand how alarming this is. A senior specialist must investigate stolen high-value shipments with the carrier depot. Please send us a DM.,Sun Jan 29 19:36:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_106641,106641,cust_5121,@AmazonHelp My package was supposed to arrive yesterday by 8pm (Order #112-9847291). Tracker says 'out for delivery' since 9am yesterday with no update! Pls reply asap.,106642,"@customer We apologize for the delay! Carriers can deliver up to 9 PM local time. If there is no scan by tomorrow morning, you can request a replacement or refund under Your Orders.",Sun Jan 29 19:49:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106643,106643,cust_5122,@AmazonHelp Where is my delivery? It has been 4 days past the estimated delivery date and customer service is not answering!,106644,"@customer We're very sorry for the wait. Please track your package directly at amazon.com/orders. If it shows delayed, you can select 'Problem with order' for an instant resolution.",Sun Jan 29 19:54:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106645,106645,cust_5123,@AmazonHelp tracking says delivered to porch but there is nothing here. Checked with neighbors too. Stolen??,106646,"@customer We understand how concerning this is. Sometimes carriers mark packages delivered 24 hours early. Please check backdoors, mailbox, and building manager. If still missing after 24 hrs, reach out.",Sun Jan 29 20:12:00 +0000 2023,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_106647,106647,cust_5124,@AmazonHelp why is my shipment stuck in transit for 5 days in Chicago?,106648,@customer Please DM us your details so we can check this.,Sun Jan 29 20:17:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,ORDER_TRACKING_DELAY
th_106649,106649,cust_5125,@AmazonHelp I dropped off my return at UPS 7 days ago. When will my refund be credited to my original bank account?,106650,"@customer Once UPS scans the return, refunds typically process within 3 to 5 business days to your original payment method. You can track return receipt in Your Orders.",Sun Jan 29 20:34:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106651,106651,cust_5126,@AmazonHelp I want to return an opened electronics item. Am I still eligible within the 30-day window?,106652,"@customer Yes, most items fulfilled by Amazon can be returned within 30 days of receipt. Visit Your Orders > Return or Replace Items to print a prepaid return label.",Sun Jan 29 20:46:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106653,106653,cust_5127,"@AmazonHelp returned shoes because size was small, still waiting on refund.",106654,@customer Send us a DM with your tracking number.,Sun Jan 29 20:55:00 +0000 2023,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_106655,106655,cust_5128,@AmazonHelp I ordered a coffee maker and received a box of shampoo bottles! How do I get what I actually paid for?,106656,"@customer We're so sorry for this mix-up! Please go to Your Orders, select the coffee maker, and click 'Return or Replace items' to receive an immediate replacement at zero extra cost.",Sun Jan 29 21:16:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106657,106657,cust_5129,@AmazonHelp ceramic bowl arrived completely shattered into pieces. Glass was everywhere when I opened the box!,106658,@customer That's unacceptable and we sincerely apologize! You do not need to ship broken glass back. Go to Your Orders to request an instant refund or replacement.,Sun Jan 29 21:23:00 +0000 2023,True,INFORMATIVE_RESOLUTION,DAMAGED_WRONG_ITEM
th_106659,106659,cust_5130,@AmazonHelp got damaged book with torn pages.,106660,@customer Please DM us your order ID.,Sun Jan 29 21:37:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,DAMAGED_WRONG_ITEM
th_106661,106661,cust_5131,@AmazonHelp I was charged $14.99 for Prime today but I never signed up for auto-renewal! I want an immediate cancellation and refund. Pls reply asap.,106662,@customer You can cancel and receive a prorated refund if Prime benefits haven't been used. Go to Account > Prime Membership > End Membership to process it automatically.,Sun Jan 29 21:48:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106663,106663,cust_5132,@AmazonHelp Why is my Prime delivery taking 4 days instead of 2-day guaranteed shipping?,106664,@customer Prime shipping speeds start once the item is dispatched from our fulfillment center. Availability and transit distance can occasionally extend the estimated delivery date.,Sun Jan 29 22:04:00 +0000 2023,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_106665,106665,cust_5133,@AmazonHelp double charged for prime video subscription this month.,106666,@customer Please contact us via DM.,Sun Jan 29 22:10:00 +0000 2023,False,PURE_DM_REQUEST_NO_GUIDANCE,PRIME_MEMBERSHIP_BILLING
