thread_id,customer_tweet_id,customer_user_id,customer_text,brand_tweet_id,brand_text,created_at,is_informative_resolution,filter_reason,category_tag
th_73432,73432,132320,"@AmazonHelp And if they won't be able to get it for me, will I be able to cancel the exchange request and put a request for a refund in?",73433,"@132320 Hi Michael! As HS said, it would be best to contact the seller since all sellers have their own polices for returns/exchanges. ^JY",Thu Nov 30 11:28:15 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_73445,73445,132426,"@AmazonHelp Brilliant, one of the items doesn’t work and another has a defect, only the third time in the past week I’ll have to return items 😊",73444,"@132426 Really sorry to hear this, Matthew. Please contact us via this link: https://t.co/JzP7hlA23B. We will do our best to get the returns process sorted for you.",Thu Nov 30 10:46:58 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_73447,73447,132426,"@AmazonHelp Okay, so package has just been delivered even though I’m sure it says you stop delivery at 8!! 😩😩😩",73446,"@132426 Thank you for letting us know it's arrived. If you would like, you're welcome to provide feedback about your experience to us using the following link: https://t.co/JzP7hlA23B ^ST",Wed Nov 29 20:55:31 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_73456,73456,132428,"@AmazonHelp I just want to return this, pls raise my concern. Not able to do this from my end. Dont expect anything from my end. If this not done then i will make sure will not buy anymore from @115850",73458,@132428 We understand your concern regarding the return of your order. Kindly connect with our support team here: https://t.co/rS49hgaADF and we'll assist you accordingly. ^VH,Thu Nov 30 10:57:48 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_73457,73457,132428,@AmazonHelp This is what it saying. I just want to replace it. https://t.co/XfheBCVuuy,73455,"@132428 As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : https://t.co/ZcbVGCSREK. Appreciate your understanding here. ^CB",Thu Nov 30 10:35:39 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73462,73462,132429,@AmazonHelp No idea. My app tells me it was delivered.,73461,"@132429 Sorry about this, we're unable to access your account via Twitter to look further into this for you. Can you contact us here:  https://t.co/JzP7hlA23B so we can take a look? ^MI",Thu Nov 30 10:49:37 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_73464,73464,132429,@AmazonHelp Hi. I've done that. I've had no delivery card or notification. My neighbours haven't signed for it either. Can you help.,73463,@132429 Sorry to hear you haven't receive your order. What time was your order scanned as delivered?^ES,Thu Nov 30 10:43:24 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_73466,73466,132429,@AmazonHelp good morning. Apparently my package was delivered yesterday.. but I haven't received it. Can you help please?? Thanks,73465,@132429 Sorry to hear that you haven't received it. This page will give you some handy tips in locating parcels scanned as delivered: https://t.co/L76CBge35P. ^MI,Thu Nov 30 10:36:33 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_73473,73473,132431,"Hey @AmazonHelp I made an MP3 purchase about 15 minutes ago, but it is will processing.When can I expect the MP3 to be delivered?I should have £1 digital credit to my account as well so I shouldn't be charged for this track as it's 99p.Any help?",73471,@132431 We can't specify how long it will take to process the transaction through. Once the order is successful you will be able to see any promotional credit used in the order details.Hope this helps!^SM,Thu Nov 30 10:45:33 +0000 2017,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_73486,73486,132434,@AmazonHelp Management of what? What is HR?,73488,@132434 Are you trying to collect an item from an Amazon Hub?^PJ,Thu Nov 30 10:53:34 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73489,73489,132434,"@AmazonHelp Yes, but I am not receiving access codes. I cannot login to the Hub website to check my data.",73490,@132434 Can you check your spam or junk folders? You should have received the code via email.^PJ,Thu Nov 30 11:23:55 +0000 2017,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_73491,73491,132434,@AmazonHelp I’ve checked. There’s nothing there. I’m very alarmed that Hub website won’t allow more than 10 characters in the login box,73492,@132434 Sorry to hear that. Could you attempt to access the website using an alternative device or browser?^TI,Thu Nov 30 11:37:09 +0000 2017,True,INFORMATIVE_RESOLUTION,ACCOUNT_LOGIN_SECURITY
th_73493,73493,132434,@AmazonHelp I’ve tried on 2 iOS devices and an OS X laptop. All have the 10 character limit,73494,@132434 Can you please reach out to us directly via the link that ^ES provided so we can look into this for you. There may not be a hub option available but select other instead. ^KI,Thu Nov 30 12:12:57 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73487,73487,132434,@AmazonHelp I’ve already done that! There is no way to get help for hub problems there.,73485,@132434 Please reach out to your local management or HR who can further assist you with this.^SM,Thu Nov 30 10:40:50 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73498,73498,132435,"@AmazonHelp Already dispatched, so not possible. It’s how I saw it’s coming from the US.",73500,@132435 We'd like to help with this! Please reach out to us here: https://t.co/JzP7hlA23B ^RO,Thu Nov 30 11:35:35 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73499,73499,132435,@AmazonHelp A seller. It wasn’t obvious that they’re in the States when ordering.,73497,"@132435 Sorry to hear that. You can contact the seller to see if it's possible to cancel your order, more info on that for you here: https://t.co/lblJ8hPXmg ^TI",Thu Nov 30 10:41:52 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73504,73504,132436,@AmazonHelp It was scheduled yesterday but got updated this morning.,73506,@132436 What does the updated tracking on your order say now?^PJ,Thu Nov 30 16:27:40 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73505,73505,132436,"@AmazonHelp Hi, after leaving me on D phone on hold 4 over 20 minutes, she dropped the my call &amp; never bothered to return to let me know but insisted my delivery will come by 9pm last night even though I repeated “nobody delivers round here at that time”!! Really upset about her attitude",73503,"@132436 I am sorry to hear about this, Fatima. What day was your order scheduled to be delivered? Has the tracking on your order been updated?^SM",Thu Nov 30 10:35:51 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_73510,73510,132437,@AmazonHelp We want to add Arabic to all your sites and applications. Can it happen?,73512,@132437 You provide further feedback on this to us directly here: https://t.co/zNI8NNUGbo thank you ^MI,Thu Nov 30 10:57:09 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73517,73517,132439,@AmazonHelp Unfortunately it is not. How do I raise this directly?,73519,@132439 You can contact us anytime by going here: https://t.co/JzP7hlA23B ^RB,Thu Nov 30 12:09:36 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73532,73532,132441,@AmazonHelp No i ordered one item and it says it has been delivered. Part of the item is missing. This was a gift for someone tomorrow so I needed to receive it by today,73534,"@132441 Thanks for the additional information! We'd like to take a look into this with you! When you get a moment, please contact us via chat or phone: https://t.co/JzP7hlA23B ^SW",Thu Nov 30 12:23:05 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_73536,73536,132442,"@AmazonHelp Trying to register my phone number on my new dots. Get ""The mobile phone number you provided is already in use. Please use a different mobile phone number."" Please help",73535,"@132442 Hi there, I am sorry to hear that, please get in touch with us here:  https://t.co/hApLpMlfHN. We can look into this further for you. ^HS",Thu Nov 30 10:15:31 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73538,73538,132443,@AmazonHelp @115850  am yet to hear back from Amazon India or receive a acknowledgement over mail. Slightly more prompt response would be appreciated.,73537,"@132443 Please be assured, our support team will reach out to you with an update on this soon. Appreciate your cooperation. ^HS",Thu Nov 30 10:29:19 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73541,73541,132443,@AmazonHelp Have already done that. Request your prompt action,73540,@132443 I'm sure our team would reach out to you soon with an update. Do keep us posted. ^VM,Thu Nov 30 04:31:44 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73545,73545,132445,@115830 #AmazonUK @AmazonHelp why is it that when I signed up for Amazon prime you stated free next day delivery but my parcel that was supposed to be delivered today is delayed why,73544,"@132445 Hey I'm sorry to hear this, have you had any updates as to why your order has been delayed?^PJ",Thu Nov 30 10:29:38 +0000 2017,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_73567,73567,132452,@AmazonHelp U was going to announce the result on 30nov,73569,@132452 Could you please help us with the name of the contest you are referring to? ^VH,Thu Nov 30 10:44:58 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73568,73568,132452,@115850 @AmazonHelp where are the result of one plus 5t quiz?,73565,"@132452 As we have multiple contests running on Oneplus 5T, could you please let us know which one are your referring to, Sanket? ^RI",Thu Nov 30 10:07:00 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73573,73573,132453,@AmazonHelp Thanks for the quick response!,73575,@132453 You're welcome. We hope this gets corrected quickly for you. -Carlos R,Thu Nov 30 10:52:50 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73594,73594,132457,@AmazonHelp Can you please update the status? When i will be getting my money back?,73596,"@132457 Usually, the refund is initiated as soon as the product reaches the warehouse. This might take 5 to 10 days. You'll be notified once the refund is processed. Kindly wait till then. ^AU",Sat Dec 02 10:14:26 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73609,73609,132463,@AmazonHelp I’d already contact to #amazoncustomerservice but there is not such type of service yet now what?,73611,"@132463 We won't be able to make any changes to orders that are successfully placed, Ankit. However, I'll ensure to share your comments as feedback to our concerned team and get it reviewed. ^RI",Thu Nov 30 10:53:55 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73630,73630,132469,"@AmazonHelp Hi there!Can't do so - neglected to mention I'm a Seller and not a regular customer. Well, I'm both. But this was for the Seller side.I understand the 2 halves of Amazon are separate like that so a normal customer procedure wouldn't work.",73632,"@132469 If you are having trouble updating your Seller Account details, can you please reach out to our Seller Support team directly for assistance on this? You can reach them through this link: https://t.co/LMP7So0n2S ^KI",Thu Nov 30 11:10:16 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_73636,73636,132470,"@AmazonHelp My delivery was scheduled for yesterday (booked it a week ago), and until now I did not receive the parcel",73638,"@132470 I'm so sorry that your parcel is late, Agnes. Do you have any updated tracking information to show when it might arrive? You can see your tracking information here:  https://t.co/aaDyEz1VgE  ^SP",Thu Nov 30 11:13:07 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_73640,73640,132471,@AmazonHelp i sold my product on ur site..the product was taken nd from dat tym neither the product is returned nor my money..take some serious actioc as soon as possible,73642,"@132471 Apologies for the hassle, Shishirkant. Please contact our seller support team here:  https://t.co/5gmq52CClA so we can take a closer look at this and assist you. ^SF",Thu Nov 30 10:51:05 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_73641,73641,132471,@AmazonHelp not got my money back delayed from last 2 months dont trust this on blindly...,73639,"@132471 Hi Shishir, without providing any account information, can you advise what's happened? ^JC.",Thu Nov 30 10:23:02 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74314,74314,132637,@AmazonHelp And then it turns up at 20:30. FFS!,74313,"@132637 Oh my! Thank you for keeping us in the loop, Mark! Please let us know if you have further questions or concerns. We're here to help! ^TG",Thu Nov 30 20:28:54 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74581,74581,132443,@AmazonHelp Have shared by details. Await your response,74584,@132443 Thank you for sharing your details. Once we receive them we'll get in touch with you on registered email account. ^RB,Thu Nov 30 13:22:31 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74588,74588,132443,@AmazonHelp Hi. Could you please provide an update. Would be useful if you could let me know by when I can expect a refund of the money for which I received trash.,74590,"@132443 Hello Sarath, we have sent a correspondence to your registered email ID. Please check and reply to the same, we will help you. ^AH",Sat Dec 02 08:35:44 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_74591,74591,132443,@AmazonHelp @115821 @115851 curious to know if ripping off customers by providing well packed trash instead of the ordered product is part of your self proclaimed India strategy to provide a superior customer experience.,74593,@132443 Our team is currently working on this issue and you'll be updated at the earliest. Please keep an eye on your mail box. ^AU,Sat Dec 02 09:09:36 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74594,74594,132443,@AmazonHelp More than happy to keep an eye out. Just hope that it is not an automated generic message asking me to wait longer like the ones u have mailed me earlier.,74595,@132443 Please be assured our team will get back to you at the earliest. Appreciate your patience. ^PB,Sat Dec 02 09:25:09 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74596,74596,132443,@AmazonHelp Await your response. As required by you have also replied to your earlier generic email.,74597,"@132443 Thank you for the heads up. As you've replied to our email, we'll reach out to you soon. ^AP",Sat Dec 02 10:02:48 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74598,74598,132443,@AmazonHelp Still awaiting a reply from your side,74599,"@132443 I understand waiting can be tiresome. Be assured, we'll get in touch with you shortly. ^BV",Sat Dec 02 13:58:05 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74600,74600,132443,@AmazonHelp I just got a mail that you guys can't help because the product was received intact condition. What does that mean? I received trash in a well packed box.,74601,"@132443 I'm sorry to see you disappointed with the resolution, you can reply to our correspondence for further clarifications. ^MJ",Sat Dec 02 23:53:44 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74602,74602,132443,"@AmazonHelp @115850 @115821 so as per your help team, if a seller packs trash and sends to a customer then it's fine and he is not liable. As long as the packaging is good and product is received in tact, the customer is at risk of receiving trash. Pathetic customer service.",74603,@132443 I understand your point. I request you to please reply to the email you've received stating the same and we'll assist you accordingly. ^NR,Sun Dec 03 00:02:06 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74605,74605,132443,@AmazonHelp Have replied to Ur mail. Hope for a more logical response from your side.,74606,"@132443 Thanks for the update, we will reach out to you soon. ^MJ",Sun Dec 03 00:12:48 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74607,74607,132443,@AmazonHelp John from your team had requested 24-48 hours for resolution. Instead I received a generic email saying look forward to hearing from you soon. Could u pls help me understand the meaning of the email.,74608,@132443 I'm sorry about the stretch. Our team is following up on this and we'll reach out to you soon with an update. ^SG,Sun Dec 03 13:16:51 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74592,74592,132443,"@AmazonHelp Many thanks for the generic automated correspondence. After paying more than Rs.14,000 and receiving a box of trash, I would have expected bit more support that just asking me to wait longer.",74609,@132443 I do understand the response you received is not up to your expectation. Kindly request you to respond to the correspondence you have received. We'll assist you further. ^JS,Sat Dec 02 09:05:25 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74583,74583,132443,@AmazonHelp @115850 Going forward please put a disclaimer on your app that a customer might receive trash instead of the product ordered. And also that resolution of the fraud would take forever with the most bureaucratic processes.,74580,"@132443 That's quite a comment, we'd like to take a closer look into this. Please drop in your details here: https://t.co/GIJyeYqKE0 and we'll look into this. ^SU",Thu Nov 30 10:56:22 +0000 2017,True,INFORMATIVE_RESOLUTION,ESCALATION_HIGH_RISK
th_74615,74615,132709,@AmazonHelp Thank you for contacting me. Updated delivery date was yesterday 11/29 and did not arrive. Issue has been resolved after some digging. thank you again!,74614,"@132709 Its been a pleasure assisting you, Michelle .Just give us another shout if you ever need anything else 🙂^SM",Thu Nov 30 11:16:48 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74621,74621,132711,"@AmazonHelp Ay que majos. En verdad pone que me tiene que llegar a lo largo del día de hoy y que está en camino, supongo que el repartidor tenía que cubrir otras zonas antes. Y fue vendido y enviado por Amazon.",74620,"@132711 Entiendo, en este caso te recomendamos poder esperar al final del día de hoy para la entrega de tu pedido. Si no lo llegas a recibir no dudes en comunicarte con nosotros entrega de tu pedido. ^KA",Thu Nov 30 11:12:45 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74638,74638,132715,@AmazonHelp Share the issue on the given link please have look,74640,"@132715 I've checked and we haven't receive your details yet, I request you to share the details once again so that we can assist you further. ^MD",Thu Nov 30 11:36:32 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74641,74641,132715,"@AmazonHelp Plz check now i have updated again and my refund/ replace date is 2 dec, then is this possible solved the issue before? https://t.co/m6rGVf7JBq",74642,@132715 We have received your details. We are working on it and we'll contact you soon with an update. ^VH,Thu Nov 30 15:42:29 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_74647,74647,132716,@AmazonHelp Hoping that you will have a resolution post your discussion with the internal team. Because i am not buying the Kindle again. And I would definitely recommend you to share details like these with the customers before they buy the product.,74646,@132716 I'll be sure to forward the feedback to our concerned team internally. ^AP,Sat Nov 25 08:48:43 +0000 2017,True,INFORMATIVE_RESOLUTION,PRODUCT_TECH_SUPPORT
th_74672,74672,132720,@AmazonHelp I have sent an email. I hope this is resolved asap!,74674,"@132720 Thank you, Sarah! Please be sure to check your e-mail for a response. ^GP",Thu Nov 30 11:36:01 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74684,74684,132725,@AmazonHelp The item is being returned undelivered by the courier,74686,"@132725 As the package is returned to the seller, we wouldn't be able to reinstate the order. Kindly place a new order. Further, I've forwarded your feedback internally and we'll ensure this won't be repeated. ^SY",Thu Nov 30 11:18:19 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_74742,74742,132728,@AmazonHelp Correct too a Zoe in reception . But they must have delivered to wrong building. I’ve been everywhere around the delivery place but can’t find this Zoe,74744,"@132728 I'm so sorry about this, Martin! Please contact us here so we can investigate this further:  https://t.co/JzP7hlA23B ^SA",Thu Nov 30 11:20:10 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74743,74743,132728,@AmazonHelp good morning the delivery driver has delivered to wrong address and don’t know where he’s delivered too . Please help,74741,"@132728 I'm sorry that your parcel has been delivered to the wrong address, Martin. Just to clarify, your order is showing it was delivered, but you have not received it?",Thu Nov 30 11:04:56 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74749,74749,132730,"@AmazonHelp Nope everything I've ordered I've received already and their payments are also on my statement, and I have no subscriptions",74751,"@132730 Thank you for letting us know about that! I'm so sorry about this unknown charge! Please contact us here so we may take a closer look into this for you, Aimée:  https://t.co/hApLpMlfHN ^SA",Thu Nov 30 11:12:39 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74750,74750,132730,@AmazonHelp I've got a payment about to go on out from my bank for £1 to amazon...i haven't bought anything for £1?! The last thing I bought was paid in full so...?,74748,@132730 Hi. This amount may be an authorization charge: Explains further here: https://t.co/PqiTPd88Xg Have you any pending orders/subscriptions with us? ^NV,Thu Nov 30 11:01:53 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74767,74767,132734,@115850 @AmazonHelp I need to contact customer support ASAP regarding bad behaviour of a seller.,74766,"@132734 Apologies for the trouble, Mayank. Please report it to our support team here: https://t.co/vlvfJr4nN9 and we'll take necessary actions to make things right.^AR",Thu Nov 30 10:45:16 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74776,74776,132737,"@AmazonHelp Dear @AmazonHelp, I am going to install the product ( as it is very delayed now☹️) and send you the charges for the same. Kindly reimburse the balance in form of amazon pay balance.  Thank you.",74778,"@132737 I understand your concern regarding the installation of your product. Twitter being a social platform, we do not have access to your account. As informed earlier, kindly reply to the email you received from social media team for further assistance. ^MO",Thu Nov 30 17:16:00 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74779,74779,132737,@AmazonHelp I have replied to that mail but there is no response from the team.,74780,@132737 Thanks for writing back to us. We'll surely get back to you at the earliest to get this done. Appreciate your patience here. ^BV,Fri Dec 01 11:28:16 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74784,74784,132737,@AmazonHelp I have tried multiple times to contact to customer care. But no call is received from their end. Kindly resolve the issue as soon as possible,74783,@132737 I'm sorry you're unable to connect with our support team. Please send us your details using this link: https://t.co/GIJyeYqKE0 and we'll get in touch with you. ^AM,Tue Nov 28 13:35:20 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74791,74791,132738,@AmazonHelp Any idea why this can’t be shipped to Northern Ireland? First time this has happened in all my time on Amazon 😞 https://t.co/7O5eVXnmxv,74789,"@132738 Hi Chris, some items aren't available to be delivered to Northern Ireland. You can find out more about delivery restrictions here: https://t.co/jvtsYifws0. ^PJ",Thu Nov 30 10:53:48 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74794,74794,132740,"@AmazonHelp Hmm, very strange. It seems to work on another browser. Any idea how to fix this bug?",74796,"@132740 I'm glad you're able to locate your orders! As for your browser, here's a list of our supported browsers: https://t.co/HC42nQRFPl ^TK",Thu Nov 30 12:04:31 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74797,74797,132740,"@AmazonHelp I am using Firefox, but it still fails to display the orders.",74798,@132740 That's odd! Have you tried clearing the cache andremoving cookies? -RD,Thu Nov 30 13:03:28 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74795,74795,132740,@AmazonHelp All my order history is gone. It's been like this since my Prime expired and now I don't know if I have to re-order. Help? https://t.co/zxCIiZFcSc,74793,"@132740 Hi, are you using the app or browser? Have you tried using a different browser or device? ^JC.",Thu Nov 30 10:53:55 +0000 2017,True,INFORMATIVE_RESOLUTION,PRIME_MEMBERSHIP_BILLING
th_74800,74800,132740,"@AmazonHelp No specific date. It just amazes me that I order in advance, but people on a whim can go to a shop and get it before me. https://t.co/jx1hS2Pr3V",74799,"@132740 I definitely understand your frustration! We're excited about it, too! Was your order eligible for release day delivery? You can find more information about release day delivery here: https://t.co/jDca6cwMAr ^TK",Wed Nov 22 12:59:24 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74811,74811,132744,@AmazonHelp hi! I made an order on Black Friday with a cancelled card and the price has gone back up 🙈 Can I pay with a working card?,74810,"@132744 Hi Laura! You can place the order again however, we won't be able to match the discounted price.^CN",Thu Nov 30 10:54:41 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74813,74813,132745,@AmazonHelp To whom I have to write back mention the id I will write what you want,74815,"@132745 May I know if you've received any email from our Social media team? If yes, then kindly reply to it with your further insight and we'll reach out to you with an update on it.  ^HS",Thu Nov 30 11:14:35 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74814,74814,132745,"@AmazonHelp Mj where is the bull shit update from your side, making false update and running fake offers and website, shame on you",74812,@132745 We wouldn't be able to offer or provide further insight till we receive your write back. We don't have direct access to your Amazon account. Appreciate your understanding here. ^CB,Thu Nov 30 10:39:22 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74817,74817,132745,"@AmazonHelp Have u gone mad or you're making me mad, you won't deliver order, won't refund the amount and you doesn't act on complaint just ask to fill or tell details every time I contacted you. Not a single time I got a positive response Sir action taken, if asked it's against your policy",74816,"@132745 I'm sorry to see you disappointed with our support, we have been requesting write back to the social media correspondence you have in your registered email account so that we can gain access to your account. We promise to get back with an update. ^MJ",Sun Nov 26 20:14:39 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_74820,74820,132745,@AmazonHelp First please send email then only I can reply to you,74819,"@132745 You can check the correspondence we've sent to you here: https://t.co/fYrzNInVt2. If you've already replied to our email, we'll check and get back to you. ^MO",Sun Nov 26 18:44:00 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74822,74822,132745,@AmazonHelp That's what I'm saying,74821,"@132745 We'd really like to help you out, Srinu. However, I would request you to reply to the email sent from Social Media team in order to assist you further. ^SM",Sun Nov 26 18:00:09 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74826,74826,132745,"@AmazonHelp No new mail received till now, previously you said you're working on it and need some time",74825,"@132745 I understand that you're upset, Srinu. As requested, please respond to the last email that was sent to you by the social media team for further assistance. We will check and assist you further. Appreciate your understanding. ^NK",Sun Nov 26 16:50:06 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74829,74829,132745,@AmazonHelp How much more time is required for refunding,74827,@132745 We've sent the correspondence to your registered email address. Request you to check the email and reply to it with your insight for further assistance. ^PR,Sun Nov 26 16:15:45 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74836,74836,132745,"@AmazonHelp Provided the same last week till now no update and you are saying we'll contact in 12 hrs, shame on you @AmazonHelp @115850 for giving false commitment and providing worst service. Regards Srinu",74835,@132745 I'm sorry for the confusion. Kindly drop in your details here : https://t.co/beaaDm0muc and we'll have this checked for you. ^SD,Mon Nov 20 20:35:02 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
th_74838,74838,132745,"@AmazonHelp Already shared, the order no is 171-9580791-4474727 dated 2nd Nov 2017",74837,"@132745 Twitter being a social platform, we would not be able to directly access your account details. Request you to share the details using the secured link provided earlier and we'll have this checked for you. (1/2) ^SD",Mon Nov 20 20:20:06 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74841,74841,132745,"@AmazonHelp Regarding order no.  171-9580791-4474727. On 16 nov u r customer representative assured the said order will be delivered within a week, but till now no further updates, again I called customer care now he says it will be dispatched only after 24 nov only. What's wrong with you??? https://t.co/qGQMbBKQ8c",74840,"@132745 I'm sorry for the hassle. Please share your details here : https://t.co/beaaDm0muc and we will be glad to help you. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SD",Mon Nov 20 19:53:54 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74845,74845,132746,@AmazonHelp Already reported. Please re-ship my order. I'll not place a fresh order.,74847,"@132746 I'm afraid we'll not be able to reinstate canceled orders for a delivery attempt. However, we'll be sure to review your experience internally as a feedback. We request you to place a fresh order. ^YP",Thu Nov 30 11:21:07 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74848,74848,132746,@AmazonHelp I was not at home at the time of delivery and the delivery person didn't call me earlier. I expect rescheduling of shipment.What's my fault?,74849,"@132746 also, as informed once the order is marked as canceled we wouldn't be able to reinstate the same. Appreciate your understanding. 2/2 ^KH",Thu Nov 30 11:56:42 +0000 2017,True,INFORMATIVE_RESOLUTION,ORDER_TRACKING_DELAY
th_74846,74846,132746,@115821 @115850 @AmazonHelp How a delivery person cancel an order? Please rethink your shipment policy. Very disappointed today.,74844,@132746 Apologies for the unpleasant experience you had with our delivery associate. Please report this to our support team here:  https://t.co/rS49hgaADF. ^VH,Thu Nov 30 10:31:29 +0000 2017,True,INFORMATIVE_RESOLUTION,REFUND_RETURN_INQUIRY
th_75829,75829,132978,@AmazonHelp Hi I have tried this  fix and the keyboard still doesn't  appear at the bottom of the screen.,75831,@132978 I'm sorry that didn't work. Please reach out to us here for further assistance: https://t.co/hApLpMlfHN ^RB,Thu Nov 30 12:16:23 +0000 2017,True,INFORMATIVE_RESOLUTION,OTHER_GENERAL
